ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1330379,https://vt.tiktok.com/ZSHL1Rg1G/,"“RAMADAN kali ini bukan cuma soal jualan yang makin sibuk.. tapi juga belajar nyiapin diri jadi lebih baik 🤍
Di tengah ngecek data penjualan tiap hari, aku sampe lupa satu hal kecil… outfit Lebaran🫨

Untungnya ada Sahabat-AI dari INDOSAT yang bantu aku tanpa ribet ✨
Kadang, hal sederhana kaya gini aja udah bikin semuanya lebih ringan.

YONO “YOU ONLY NEED ONE”
 #LebihBaikIndosat #Indosat #SahabatAI",21,1,2,1,158,,,
1130587,https://vt.tiktok.com/ZSH8oHdM7/,"Sempet bingung mudik jauh bareng anak… duh gimana yaa 😭
Akhirnya andelin Sahabat AI 🤖✨
Langsung dapet tips biar perjalanan tetap nyaman, dan bener aja… jadi lebih tenang, anak juga gak rewel 🥹
You Only Need One kebaikan di Ramadan bersama Indosat 💛
 #LebihBaikIndosat #Indosat #SahabatAI",27,10,6,1,474,,,
249523,https://vt.tiktok.com/ZSHL1DyNy/,"Janjian ketemu di stasiun, lanjut ke Binjai bareng.
Plot twist... gue salah stasiun, mama juga salah gerbong
Untung ada Sahabat-Al langsung bantu kasih arah & solusi.
Bahkan cari rekomendasi tempat hangout juga, bisa pakai bahasa daerah lagi.

YONO (You Only Need One)
Kebaikan dibulan Ramadan
#LebihBaikIndosat #Indosat #SahabatAl

Download Sahabat Al sekarang,
biar jadi lebih baik... di mana saja, jadi lebih gampang",13,0,0,0,120,,,
3393864,https://vt.tiktok.com/ZSH8otsY4/,"Lebaran tuh tiap tahun...
tapi salah outfit bisa diinget keluarga seumur hidup
tahun ini gue nggak mau kejadian lagi
dan ternyata... cari inspirasi jadi lebih gampang
pake Sahabat-Al
Ramadan ini, You Only Need One kebaikan buat jadi lebih baik
#LebihBaiklndosat #Indosat #SahabatAl",36,2,8,0,308,,,
785612,https://vt.tiktok.com/ZSH8oCmrU/,#LebihBaikIndosat,149,0,1,2,950,,,
698909,https://vt.tiktok.com/ZSH8oVuVm/,"Gen z kelahiran 1996-2003, bukan takut lebaran delay sehari tapi takut ditanya pertanyaan keramat ini.

Mau jawab sesuai isi hati takut gasopan, untung ada Sahabat-AI jadi aku bisa nanya dulu deh ke sahabatku ini, YONO (You Only Need One) kebaikan untuk buat ramadhan ini lebih baik bareng Indosat karena udah pasti #LebihBaikBarengIndosat  #Indosat #SahabatAI #pwddaily",170,5,0,5,2111,,,
1038354,https://vt.tiktok.com/ZSH8og2qg/,Gen Z while working during Ramadan: semua bisa teratasi cepat dan helpful kalau ada Sahabat AI  #LebihBaikIndosat #Indosat #SahabatAI,38,9,9,9,356,,,
