Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
946679,https://www.tiktok.com/@mommylovelybakes/video/7533098316922424592?_t=ZS-8yTgb888NPc&_r=1,"Tibay Grocery Haul with Mommy Lovely!🛒 💪🍼
Kakagaling ko lang sa grocery at may Todo Tipid find ako na gusto kong i-share sa inyo, mga Tibay Mommies! 💛 Naka-sale ang BEAR BRAND Powdered Milk Drink Todo Tipid Pack, from ₱825 down to ₱749! 😍
Perfect para kay Zion dahil ito ang araw-araw niyang iniinom for Tibay Katawan at Tibay Resistencia 💪🍶 May 72 glasses pa siya, kaya sulit na, tipid pa!
Don’t miss this, mommies! Tara na’t maging wais at matibay. #TodoTipidTodoTibay #BearBrandPH #BatangMatibay #SagadSaButo #MommiesOfTiktok #BudgetTips #GroceryHaul #MomOnABudget🛒🥛🍎",10,1,4,1,436,,,
1028348,https://www.tiktok.com/@anjzealous_mom/video/7543563429823384840?_t=ZS-8zFbjNBteIp&_r=1,I always make sure that the things I shop for the family are worthwhile and nutritious especially Axl🧡 BEAR BRAND Todo Tipid Pack ?✅ Fruit and vegetables?✅ #TibayMommy#TodoTipidTodoTibay#GroceryHaul#BearBrandPH#BatangMatibay,2,0,1,0,108,,,
1028859,https://www.tiktok.com/@mommycristy_lpt/video/7543606663090146567,Mahal ng Bilihin! Mabuti nalang at nakatipid ako sa gatas ng anak ko! #bearbrand #bearbrandph #batangmatibay #groceryhaul,19,2,0,2,1517,,,
920500,https://www.tiktok.com/@dailymommagayieeeeee/video/7538757818564807944?utm_campaign=tt4d_open_api&utm_source=awtsed5i9xzgi8ph,"Hi Tibay Mommies! Grocery haul reveal!🛒 Syempre, hindi mawawala ang BEAR BRAND Todo Tipid Pack—dating ₱825, ngayon ₱749 na lang! 💪 72 glasses of milk para sa TIBAY KATAWAN at TIBAY RESISTENSIYA ni Cyan!

#TodoTipidTodoTibay #BearBrandPH #BatangMatibay #SagadSaButo #MommiesOfTiktok",85,47,4,45,228,,,
1044976,https://www.tiktok.com/@elai.santos/video/7545428664964582663?_r=1&_t=ZS-8zO8ruqgX1M,"Sugod na sa pinakamalapit sa store sainyo mga mommies, siguradong makaka-todo tipid tayo!#TodoTipidPack #BearBrandPH #BearBrandPH #BatangMatibay #sagadsabuto",2,0,0,1,221,,,
