Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1370650,https://www.tiktok.com/@alyakhairinaaa/video/7595143349493845256?_r=1&_t=ZS-933sgLTYZ7f,"Loving the clean and refreshing new look of COSMODERM Tea Tree Oil Serum & Anti-Acne Corrective Cream 🌿
The serum is also now in a new 15ml packaging perfect for daily use and on-the-go acne care!

Shop now at @Cosmoderm them out on TikTok Shop ✨ #cosmoderm #acnecare #teatreeoil",21,0,0,0,451,,,
3434803,https://www.tiktok.com/@nurrynamin/video/7599939965379759381,"My night skincare from COSMODERM 💚

Acne healing nights with the COSMODERM Tea Tree Oil Series 🍃
Gentle, calming, and my skin feels so much happier after using it.

Healing slowly, glowing surely ✨Now with new packaging & 15ml serum
Try them out at @cosmoderm ! 

#COSMODERM #TeaTreeOil #acnecare ",56,0,1,0,1237,,,
