AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
585759,https://vt.tiktok.com/ZSDbmEyBU/,"Gapernah se-shock ini sih…
ternyata Vaseline Petroleum Jelly bisa dipake buat macem-macem life hacks 🤯
Aku udah coba sendiri dan hasilnya multifungsi parah, serba bisa everywhere!

@Vaseline Indonesia
kira kira bisa dipake buat apalagi yaa?
Coba dongg drop hacks versi kamu di komen

#vaselineid
#PetroleumJelly
#VaselineVerified",14,2,0,0,2855,,1577,
