Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1369873,https://www.instagram.com/p/DRdsEG0k-Yr/,"💥 FREE $5 just for signing up?! 💥
You heard me! Harry’s just made loyalty actually rewarding!

Here’s what you get as a Harry’s Rewards member:
*🍺 $5 welcome e-voucher when you sign up
* Member pricing on selected items 🍔
* Points, birthday treats & exclusive promos! 🎉

.. Plus, stand a chance to WIN Business Class flights ✈️ + a 5D4N wellness retreat 🏝️ at Mantra Samui worth up to $6,600 when you spend $100 at any outlet (till 30 Nov)!

Psssst .. use my code < GOARTC > 📱
Download Harry’s Rewards app today and join for FREE!",12,,,,347,347,189,
