AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
211519,https://vt.tiktok.com/ZSUjU9jKr/,"✨ Kamar mandi di tengah ruangan tuh gampang banget nyimpen bau lembap… tapi sekarang udah gak lagi 🍊
Karena aku pake Stella Jeju Orange, terinspirasi dari jeruk Hallabong khas Jeju—wanginya tuh lebih manis, lebih segar, lebih seru, dan Korea banget 🇰🇷

Bersih dapet, wangi dapet, mood juga naik~
Cobain juga deh!
.
.
@Stella Air Freshener
#STELLAluWangi
#StellaJejuOrange
#TeamStellaJejuBeraniMaju",17,4,6,5,489,,350,
