Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
765602,https://www.instagram.com/p/DPvTiJvEuk8/?img_index=1,"I dah try this COSMODERM PoreFix Repair BioPeel+ Clear Pad, setiap pads dia ada banyak essence, cotton pads jenis lembut & no product wasted tau! 😍

👉 Korang pun try lah & feel the difference! 😘
@cosmoderm @watsonsmy

#CosmodermClearPad #astheticstrength #healthyskin",56,28,7,5,6690,,1364,
681728,https://www.instagram.com/p/DP6NG5kAWTa/?img_index=1,"Ever since I switched to Cosmoderm GlowRevive Clear Pad, my skin’s been smoother, brighter, and glowing more than ever! 🌞 Super hygienic, easy to use, and no toner wasted!

I also pair it with their Glow-C Brightening UV Shield for skin protection and that perfect all-day glow 💛
Grab your @cosmoderm Clear Pad now at your nearest Guardian store!

#HealthySkin #CosmodermClearPad #AestheticStrength",44,23,9,2,4182,,564,
966350,https://www.instagram.com/p/DP3uAtRiS12/?img_index=1,"✨ Is your cotton pad stealing your skincare? 🤔

Time to switch to the PoreFix Repair BioPeel+ Clear Pad — designed to deliver results, not waste.

✔ Visibly minimizes pores
✔ Brightens & smoothens skin texture
✔ Fades post-acne marks & scars
✔ Reduces bumps, blackheads & whiteheads
✔ Gently exfoliates with BHA + repairs with BB Biont peptide

💡 2-in-1 use: swipe for quick hydration OR leave on as a mini mask for targeted care.
Dermatologist-tested & suitable for all skin types, especially oily & acne-prone 🌸

Clearer, smoother, brighter skin — made simple 🫶🏻
Get COSMODERM Clear Pad at @guardianmy now!
#healthyskin #CosmodermClearPad
.
.
.
#kolmalaysia #influencermalaysia #malaysianinfluencer #reviewmalaysia #reviewer #tonerpad #acneproneskin #skincarethatworks #guardianmy #malaysia #skincarereviews #kualalumpur",198,132,1188,77,12305,,1739,
722466,https://www.instagram.com/p/DP6TeT7krpU/?img_index=1,"Smooth, bright, and glowing all day — thanks to @cosmoderm GlowRevive Clear Pad 💜
Easy, clean, and zero toner wasted!

✨ Pro tip: Don’t forget to pair it with the Glow-C Brightening UV Shield for that extra glow and protection! 💛

Grab yours now at @watsonsmy!

#HealthySkin #CosmodermClearPad #Cosmoderm #SkincareRoutine #GlowingSkin",232,45,34,15,5129,,816,
3366968,https://www.instagram.com/p/DQLcyuzEh4a/?img_index=1,"✨“Is your cotton pad stealing your skincare?”✨
I just switched to the new COSMODERM GlowRevive BioPeel+ Clear Pad, and wow ! 💆🏻‍♀️💧

☀️ Just swipe it on for instant hydration, smoother texture & brighter glow.
🌙 Or leave it on dry areas as a mini mask when your skin needs that extra love.
And the best part? It gently exfoliates without irritation, suitable even for oily or acne-prone skin.

After exfoliating, don’t forget to pair it with Glow-C Brightening UV Shield SPF 50+ PA+++ for all-day protection! 💛

Ready for your #HealthySkin glow-up?
👉 Get yours at @watsonsmy and check out @cosmoderm for more tips!

#CosmodermClearPad #AestheticStrength #HealthySkin",78,25,1,4,8407,,1063,
3379348,https://www.instagram.com/p/DQbuf3fk26Q/?img_index=1,"Is your cotton pad stealing your skincare?

Not anymore if you try this @cosmoderm 💚

Clear Pad + SPF = my lazy glow routine ✨ Exfoliate, brighten, hydrate. All checked! ✅

Try out @cosmoderm new clear pad at Guardian now!!
#Cosmoderm #CosmodermClearPad #healthyskin #aestheticstrength",54,8,0,4,17049,,1700,
