AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1138485,https://www.instagram.com/stories/renatayosibella/3735016994195545661?utm_source=ig_story_item_share&igsh=MTRkYzNzOXV3MWVp,,0,0,0,,247,,206,
1060266,https://www.instagram.com/stories/heylidyaa/3735304726327261938?utm_source=ig_story_item_share&igsh=MW9iMTNpbDd5MzZpMA%3D%3D,,0,1,1,,199,,139,
