Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
208952,https://www.instagram.com/p/DRHLlAfEhnP/,"Stop campur-campur lotion sama serum! 
Cukup pake Vaseline yang Ijo ini lebih gentle dan aman di pake setiap hari 😍

#VaselineID #GlutaHyaSmoothing #VaselineIjo",3,,,,478,,,
