Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
539169,https://www.facebook.com/isfaif/posts/pfbid0mK5FKvg4fwrYYCnP9KCNLgP4S2REiynHXgGLqXmENvv8aZzLoY6mGKhZnb8NCePil,#ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
559321,https://www.facebook.com/petch.wp/posts/pfbid0N4z5RRsAid6cTGa1QD374CZGgo2EtAyfmwwFuKkRPkbfSavChX81i2n65qCUJdesl,#ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
565148,https://www.facebook.com/kikkee.nanaja/posts/pfbid02orwhcMKr6FDx5s4PktiJUz7LY2paXiWvbnojbuH6mW6rPBwNKr2v9SZ1asyCwc9ml,ดีจริง😍 #ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
569821,https://www.facebook.com/cheewanut10/posts/pfbid033PWVgKLmVywbK73CtfZNM5CrUHa6qzuwnqHBATDQJa5NT3pwNLwn2aavfeccZeyal,ใครกำลังมองหานมสดอยู่ แนะนำนมสดยี่ห้อนี้เลย อร่อยมากๆ #ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
576279,https://www.facebook.com/lookkaew.sasiwan/posts/pfbid034HVZtnbVQJaqj44QiNB3ynfpZFGo6bBWzSTATp8t289nzP2rsqfMnDoYSQBp895Ml,"แนะนำเลยย 
#ProFresh #โปรเฟรช #นมสดแท้",2,0,0,,,,,
584717,https://www.facebook.com/pronyada.jainaknan/posts/pfbid0oZadDMDquwPWMtwzm8de8UQ6ccLF1xez5XkekePQBoJAZCH2P4E4pJi2U9npdPFXl,#ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
588791,https://www.facebook.com/daranee.wongprathed/posts/pfbid0Ck4rPcfSW7Rugr5Upksf76kLMWqx9K5WKp52bjYnSiQTUXqWMd7QNbhnfD4PePvFl,#ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
601696,https://www.facebook.com/khongkwan.haa/posts/pfbid02X4njZKT5CJV2vMgfgdjMvbvpQYNXMgVoGMrcTgdFj4a6dcti2mFfkx7DMHmmKtkMl,"อร่อยมาก แนะนำเลย 😋
#ProFresh #โปรเฟรช #นมสดแท้",2,0,0,,,,,
620441,https://www.facebook.com/nutthakarn.chayarat/posts/pfbid0ZLAqyawDJBG9ZwLXGBK94PPmPznL2q44hB15DaBguBnn9nPZybHUmttKPtDjaKcjl,อันนี้น่าสนใจจ #ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
657159,https://www.facebook.com/scnieb.chanadda/posts/pfbid0eSM8hz8uCNb51quPP6Pdb4fvSGuoz8q1BTNJ5iyf8Whj5uDvu9Z8Zd9ANTdYyoGYl,#ProFresh #โปรเฟรช #นมสดแท้,3,0,0,,,,,
660469,https://www.facebook.com/yingbeer.casanova.9/posts/pfbid0f68p2aZ86ET1ELfqQQ2gRvQjhisd3G2K5qDQaAZiWEyZtqSrgMpDyX85QnYm48stl,ลองงง #ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
662152,https://www.facebook.com/Mewikar.p/posts/pfbid0ZLVr8CCY5d7NnqPTE1M9ENAVBa2CZJ1XWjDTMzmeLHHb1RNAXtr2zQ3RSg2kcdyzl,นมสดอันนี้อร่อยมาก #ProFresh #โปรเฟรช #นมสดแท้,6,3,1,,,,,
687530,https://www.facebook.com/myname.rungthip/posts/pfbid02C9tC6xXpVZDZhUWePC1zkFhEHbGci6oMZs3LoowMTUFS4TV3nFZR4DFvnF6beAhpl,#ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
689835,https://www.facebook.com/opas.krueapang/posts/pfbid02Bmpgn25LxfM2bowuQotrfT6DmMDGaGZcqzPoxyABgvz7yKeCtwLEuEn95J4hQjokl,#ProFresh #โปรเฟรช #นมสดแท้,0,2,0,,,,,
691218,https://www.facebook.com/pointtie/posts/pfbid02mF9BWeF7fC2LUwqBREgV6fYd1AvxLS8dXKMGe4G7cnS4Pn12bHJ8XtoTuizd42url,"ชงดีมากงับ
 #ProFresh #โปรเฟรช #นมสดแท้",1,0,0,,,,,
694197,https://www.facebook.com/sahutsaya.trisaranakupt/posts/pfbid02yimUYHUhCHMDmWZmN7hgdL1S9qqAsptEEvg9i3Hh9MCFRPAf3s8tXgyKQrFxkaaTl,#ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
697794,https://www.facebook.com/fairnichapa/posts/pfbid0J4avp9nm9Zk21VCGLB8kAFVhcopcvWX9Zt8awcH7TtRed8rfMTZgV7EwPmoG98VGl,#ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
707933,https://www.facebook.com/karakad.atan/posts/pfbid022evCRGFj2dfoSYgkbyCJERWmq3SYqCvCF5GPM8Y79G2or6ALEdRchuneZHzASqMzl,"ชอบมาก😻
#ProFresh #โปรเฟรช #นมสดแท้",0,0,0,,,,,
712755,https://www.facebook.com/phrrn.nipha.photh.aphi.rati/posts/pfbid02DUf8DS7P8nzKypq4znoXCv2hrCQkBCnYp3Q5QNNafCC6Hb1wktEh8pjUfrdMyehal,ลองแล้วชอบมากหอมนมสุดๆ ใครเปิดร้านกาแฟ แนะนำเลย 🍃 #ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
741539,https://www.facebook.com/uxyam/posts/pfbid02WdEZR8UuoL1n7U5ALsLNAfNMBQYFsa3SrDb2XdeXyZyJGcHJmCz229hsZPGYQWuTl,#ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
747303,https://www.facebook.com/nongkapookpang/posts/pfbid0e1mwaPKcK1nU8DuzxuUhHpcBwtcaccU4buLN9NePJUkpoY2rTNapyBeEoQpiPFrkl,#ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
764914,https://www.facebook.com/baibuaz.j/posts/pfbid02NU2WHjaMLCAQh8PQ6h9g6nAEokADkyKaJtABSmWEM7cYuXSLTvbuEGuEb5mKbQwhl,"อันนี้นัวจริง
#ProFresh #โปรเฟรช #นมสดแท้",0,0,0,,,,,
766960,https://www.facebook.com/Thitirat.44/posts/pfbid0znai7TCPvYS37kp4jWKW5NJyFhtFwE818pCoPmksUXuDZSCNmbH1nu8mavqNZy4el,กินคู่กับมัทฉะคือเริ่ดมากแนะนำเลยจริงๆค่ะ #ProFresh #โปรเฟรช #นมสดแท้,3,0,0,,,,,
770027,https://www.facebook.com/jeejie.heak/posts/pfbid02U1m3U2fW9X1LzP3NNeDWjeC9GWjKjrXQedtVRmJdzYVVrabiD2srP1G1CRwUsp7El,"Dutch Mill Pro Fresh นมสดพร้อมดื่มจากนมโคแท้ 100% หอมแบบธรรมชาติ แถมชงกับอะไรก็เข้ากันสุดด🐄🥛
#ProFresh #โปรเฟรช #นมสดแท้",3,0,0,,,,,
771256,https://www.facebook.com/sirinoot.n/posts/pfbid05xNWLm5XAbdadSuZ3vKQuHB6LoiMUNPwphWpQ4T6Kogg1Vx87NfWFysWH2qQimYel,ชอบใช้นม Pro Fresh ตัวนี้ที่สุด กลิ่นนมหอมชัดกำลังดี #ProFresh #โปรเฟรช #นมสดแท้,22,18,0,,,,,
900716,https://www.facebook.com/arm.suwit.laolong/posts/pfbid06FBaLD5ChXXiKmRYEdRTfKvht55V8ifCWnDUK8MT6HZJUsiVjJrU6t44ndXuuyppl,#ProFresh #โปรเฟรช #นมสดแท้,4,0,0,,,,,
928557,https://www.facebook.com/suchalee.bunpituk/posts/pfbid02C5JA2SqHW6q7o4kUpmipDew5mWpYrE2yPhEtfHFiQx3wkkr3x8m3XXky8jYWfRY5l,"อันนี้คือหน้ากินไปอีก ต้องหาซื้อมาลองทำแล้ว
#ProFresh #โปรเฟรช #นมสดแท้",1,0,0,,,,,
934042,https://www.facebook.com/Tuckiiebfc/posts/pfbid0gUqkV7fUKEy8Z3Er83RSCdW6BQUNQddzHoYTKbx1ZQs4mfJwszHTnbwzyRsFw8pEl,#ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
945814,https://www.facebook.com/yi.hwa.si.wa.lay/posts/pfbid02U4APtVGYaCmyvMQcGPEyxrmGmAhLHanRNbY8UmeaMMqdiXMUJSKzLLZusysETdXPl,"นมสดอันนี้อร่อยมาก ใครเปิดร้านกาแฟแนะนำเลย 🫶🏻🍫☕️
#ProFresh #โปรเฟรช #นมสดแท้",2,0,0,,,,,
978217,https://www.facebook.com/cheekymindmy/posts/pfbid0249dYNBWn9qnDyrsyZjK1Tig5qTeXzDzEuhzU7r8Z3HS3QqcDodHToKbqSy61Zbc9l,#ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
978443,https://www.facebook.com/guylove.meaw.1/posts/pfbid07DyKxMtucbpNwXyezFrhNBNU7yMvf7pfk9H2SFjjgJJbfCjbVRLAwc9E4tVmjKRdl,#ProFresh #โปรเฟรช #นมสด,0,0,0,,,,,
983118,https://www.facebook.com/giftziiz.tfigg/posts/pfbid0mCrDwcJ1bQiSiX8jVtQUKHmWaRJ9Ncj62KresKDkK7bzY66EaNLpHcaBGSvgpa7kl,อันนี้เริ่ดจริง #ProFresh #โปรเฟรช #นมสดแท้,1,0,0,,,,,
992521,https://www.facebook.com/permalink.php?story_fbid=pfbid05FJTSo4efbbpqdwhDyfmawbgz27JLwKS45esdRamAsWeLKGCEZHsoPNnrbFVfqPrl&id=100076397550535,ยี่ห้อนี้ดีจริง ตีฟองเนียนละเอียด  #ProFresh #โปรเฟรช #นมสดแท้,4,4,0,,,,,
1043979,https://www.facebook.com/ningcho03/posts/pfbid02dpJpM7pDErUVAhMMQ8iymZSU4GKu1mpuL6TGx42H73bEHwd7qQhrMbbfMcSwjA8cl,#ProFresh #โปรเฟรช #นมสดแท้,3,0,0,,,,,
1057786,https://www.facebook.com/bella.nattha.3/posts/pfbid0vY6T82m4bNR8dxuu65vV4Ahy6J7rDMankV3NM8tAzhtgwtCKqSoZfhQizU2S5Cv2l,อร่อยมากอันนีั #ProFresh #โปรเฟรช #นมสดแท้,3,0,0,,,,,
1246187,https://www.facebook.com/apinan.mss.98/posts/pfbid02f4H3cgBh34shfMQc19Awfg4sWCrXkWhYJqmqkNmwWkhY13pkTz7HRH7cT6qosoDGl,#ProFresh #นมสดแท้ #โปรเฟรช,0,0,0,,,,,
1303284,https://www.facebook.com/minniee.040343/posts/pfbid02KHu6KGjRwT3AWfEyrC9MwUzGAP7YGHTnTEQ57DHDptah2t8ftzW2dkZm42TmR8dFl,แนะนำเลย #ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
1315242,https://www.facebook.com/wwii.smile/posts/pfbid02Jw3GCZaUd3vzA8ExWUNcz3UVErM3m5KoshsWcpqvFqkstZ48o9kVCDiiZZz1qRcTl,#ProFresh #โปรเฟรช #นมสดแท้,5,0,0,,,,,
1315304,https://www.facebook.com/Intouchstyle66/posts/pfbid0EuYqEUrVCVUcRwP5pNswTCBZUzDMyCScHtXc93yKjoVm4snqXZMfW5zg9sC6n7yHl,"ลองแล้ว ครีมมี่สุดๆ ไม่กลบกลิ่นมัทฉะเลยค่ะ🫶🏻🤍
 #ProFresh #โปรเฟรช #นมสดแท้",44,17,0,,,,,
1317377,https://www.facebook.com/narattaporn.saikumfu/posts/pfbid02CHJthWDPnE3yak9N1DHCijVQ3h2aRJSNGVDcJBMxJHrpEoCyatnsCa9Q28fQ4VPEl,#ProFresh #โปรเฟรช #นมสดแท้,39,0,1,,,,,
1322112,https://www.facebook.com/tanbiiz.sdr/posts/pfbid09Y5i3Ei9eiiUqingBMBdPqzy1yBVnKQZgJWTpbZeGUsFM8DPkLAUkBoztCy2LbSHl,"นมอันนี้อร่อยมากก 😍✨
#ProFresh #โปรเฟรช #นมสดแท้",2,0,0,,,,,
1326021,https://www.facebook.com/sopinya.kradtan/posts/pfbid0TM6mzGkM6mavkQdXwMrtRdnDmmwta4pSqYXevSiP6fFS7AGSYcLNRwJtNntLc6wSl ,เริ่ดเลยล่ะ #ProFresh #โปรเฟรช #นมสดแท้,0,0,0,,,,,
1466257,https://www.facebook.com/melyssa.saruda/posts/pfbid0wrS2GTgRgpu9yk2GvskrkHCjfEyQWWzpdCn1WzZZeS5zGznYcTjUc38uaLNx4PDql,อันนี้คือดีมาก #ProFresh #โปรเฟรช #นมสดแท้,2,0,0,,,,,
1466838,https://www.facebook.com/permalink.php?story_fbid=pfbid02irSmMFjLdVZDpwnuymqGqnPwGvcUk3Zfqf8xDvRjyHtqMrN6LM4fg12Y7z1bW5nnl&id=61554815256707,"คือดีจริงงงง ทางนี้ชงกับมัทฉะแล้วรสชัดมาก
#ProFresh #โปรเฟรช #นมสดแท้",1,0,0,,,,,
