Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
910688,https://www.tiktok.com/@mrsashhallare/video/7539140755575672071?_r=1&_t=ZS-8yvLlJSUlVa,May bago sa 7-eleven! Try niyo na the Maggi Magic Meals and share the good news 👌✨ @nestleprofessionalph @maggi_ph #MaggiMagicMeals #MagicMeals #TryNiyoNaTo #Maggi #MaggiAt7Eleven*,344,,,11,3900,,,
