Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1060541,https://www.tiktok.com/@ffonnds/video/7556922734161267976,"@culinaryjourneysthailand
งานดีๆ มาเสริฟถึงที่ แบบนี้มีหรอจะพลาด…
#ThaiServe2025 #ไทยเสิร์ฟ #AmazingThailand #YearofCulinaryJourneys #สุขทันทีที่เที่ยว",33,1,,1,601,,,
1799969,https://www.tiktok.com/@betterwut/video/7555660086631337223,"@culinaryjourneysthailand
‼️ ห้ามพลาดงานคอนเสิร์ตฟรี 😋✨ของอร่อยจัดเต็มยกมาทั่วประเทศไทย 📍ที่ one bangkok เดินทางสะดวกมาก ไม่มาไม่ได้แล้ว เลิศๆเลยละ 💖💖 #ThaiServe2025 #AmazingThailand #อร่อยทุกภาคทุกซอย #ไทยเสิร์ฟ #คอนเสิร์ตดูฟรี",114,8,,5,3846,,,
912293,https://www.tiktok.com/@ddaaoooooooooo/video/7556887246842907905,"เตรียมตัวให้พร้อมก่อนไปคอนเสิร์ต บอกเลยว่าสนุกแน่ เพราะกิจกรรมเยอะมาก แถมยังได้ใกล้ชิดศิลปินดัง
พร้อมของอร่อยเริ่ดอีกเพียบ
ที่นี่เท่านั้น @culinaryjourneysthailand เตรียมตัวให้พร้อมก่อนไปคอนเสิร์ต บอกเลยว่าสนุกแน่ เพราะกิจกรรมเยอะมาก แถม ยังได้ใกล้ชิดศิลปินดัง พร้อมของอร่อยเริ่ดอีกเพียบ ที่สำคัญเข้างานฟรี !!
ที่สำคัญคือเดินทางสะดวก อยู่ใจกลางเมืองเลย #ThaiServe2025 #ไทยเสิร์ฟ #AmazingThailand #สุขทันทีที่เที่ยวไทย #YearofCulinaryJourneys",49,3,,0,913,,,
624103,https://www.tiktok.com/@dish.is.dietfood/video/7554365025444449544,"🎉 @culinaryjourneysthailand
งานใหญ่แห่งปีห้ามพลาด!
Thai Serve 2025 📍ลานกิจกรรม One Bangkok
เข้าฟรี! เทศกาลรวมความอร่อยจากทั่วไทย 🍲🥤 กว่า 100 ร้านเด็ด
พร้อมเวิร์กช็อป โชว์พิเศษ และคอนเสิร์ตศิลปินดัง
PROXIE | Purpeech | getsunova | Yokee Playboy | MEAN Band | Palmy 🎶
มาอิ่ม ฟิน มันส์ยาว 3 วันเต็ม! 🔥
#ThaiServe2025 #AmazingThailand #YearofCulinaryJourney #ไทยเสิร์ฟ #สุขทันทีที่เที่ยวไทย",30,4,,3,"23,500",,,
