ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1287426,https://vt.tiktok.com/ZSyVFjFK2/,"MOM FRISIAN FLAG NUTRIBRAIN OMEGAA LAGI ADA PROMO GUNCANG 11.11 lohh!!!👏🏻👏🏻👏🏻 Dapatkan hadiah menarik dan disc 40% nyaaa, cek live nya skrg!! Ayo samaan sm aku dukung tumbuh anak dgn akal cermat bersama frisian flag nutribrain omega @Frisian Flag #FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",54,24,6,5,40000,,,
978353,https://vt.tiktok.com/ZSyg2gd1d/,"Frisian Flag Nutribrain Omega lagi ada Promo Guncang 11.11. Beli sekarang, jangan sampe kehabisan promonya! @Frisian Flag

#FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #promoguncang1111",307,31,4,41,37900,,,
759389,https://vt.tiktok.com/ZSyCVw292/,"‼️JANGAN SAMPAI KELEWATAN‼️
Promo Guncang 11.11 Frisian Flag Nutribrain Omega, check out sekarang stok yg banyak untuk anak di rumah🤗
@Frisian Flag
ag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",627,30,21,227,38500,,,
736924,https://vt.tiktok.com/ZSyb3YQ7y/,"Beli susu bisa dapat diskon hingga 40% + dapet hadiah spesial?

Iya bisa karna ada PROMO GUNCANG 11.11 ✨

Yuk buruan stock yang banyak. Jangan sampai kelewatan ya! 😍

@Frisian Flag

#FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",465,21,56,25,31800,,,
313361,https://vt.tiktok.com/ZSyVRgbPT/,"Simak tipss berikut biar dapettt harga murah pas lagi Promo Guncang 11.11 “Frisian Flag Nutribrain Omega” momss 😚 @Frisian Flag

#FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",12,2,2,1,2184,,,
926952,https://vt.tiktok.com/ZSybKBM62/,"Nonton live TikTok tuh ada banyak manfaatnya lho, salah satunya bisa hemat uang belanja! Susu Frisian Flag Nutribrain Omega sekardus harga Rp128 ribu, jadi Rp76 ribu aja karena promo spesial Promo Guncang 11.11!

Langsung aja join Live-nya Frisian Flag Nutribrain Omega, ada diskon sampai 40% + hadiah. Yuk buruan checkout di keranjang kuning sebelum promonya lewat!

@Frisian Flag

#FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",133,40,10,5,39300,,,
248097,https://vt.tiktok.com/ZSyVRb8Uf/,"Yukk ikutan promo guncang 11.11 frisian flag nutribrain omega. Ikutin live nya juga diskon sampai 40% plus hadiah! Yukk CO sekarang untuk stock si kecil di rumah

@Frisian Flag #FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",136,15,87,9,34400,,,
1038866,https://vt.tiktok.com/ZSyboBVCc/,"Buibu cusss buruan stock Frisian Flag Nutribrain Omega di rumah karena lagi ada Promo Guncang 11.11 di livenya! @Frisian Flag
#FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #SobatCermat #PromoGuncang1111",49,1,1,4,27200,,,
566231,https://vt.tiktok.com/ZSyCXKxLG/,"Stimulasi aja gak cukup, Bun. Nutrisi juga penting buat bantu fokus dan daya pikir anak 💪

Aku pilih #SobatCermat Frisian Flag Nutribrain Omega! Ada Omega 3 & 6, 9 vitamin, dan 4 mineral. Sekarang lagi Promo Guncang 11.11, diskon sampai 40%! @Frisian Flag

#FrisianFlag #NutribrainOmega #FrisianFlagNutribrainOmega #PromoGuncang1111",79,5,7,10,103400,,,
