AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
540623,https://vt.tiktok.com/ZSUPDfgaN/,"Buibuukk warga Makassar ada info penting!! 📣

Yuuk ikutan Kompetisi Fishtival Juara Makassar dengan upload video masak ikan kamu pakai Bumbu Kaldu Ikan @Ayam Roy by Royco Indonesia
Batas uploadnya sampai 15 Oktober 2025 pukul 24.00 WITA
*cek s&k di IG & Tiktok Royco

Kalo beruntung kamu bisa diundang ke acaranya bareng ibu-ibu hebat lainnya 😍

Sekarang masak ikan jadi makin gurih ala Resto
Royco Ikan, Riiilllkan Rasa Ikannya ✨

#FishtivalJuaraMakassar #CukupRoycoAja #KreasIKANRoycoIkan #MasakIkanBumbunyaIkan",41,0,0,1,238,,,
3375302,https://vt.tiktok.com/ZSUPN4qkX/,"Buibu Makassar ada kabar gembira nih📣📢

Royco ngadain kompetisi Fishtival Juara
Makassar berhadiah menarik. Caranya cukup upload video masak ikan pakai Royco Ikan upload sebelum tanggal 15 Oktober 2025 24:00 WITA, S&K cek akun tiktok @Ayam Roy by Royco Indonesia ✨

Yuk ikutan, Fishtival Juara Makassar jangan sampai kelewatan🤗

Royco Ikan, Rililkan rasa ikannya! 🐟🐠
#FishtivalJuaraMakassar #CukupRoycoAja
#KreasIKANRoycolkan #MasaklkanBumbunyalkan #Makassar #Kulinermakassar
#Infomakassar",444,50,11,30,5831,,,
