Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
695857,https://www.tiktok.com/@pimmynicha/video/7547670761155071239,ไอเทมกู้ผิวแข็งแรง อิ่มน้ำอิ่มฟูสำหรับสาวออฟฟิศอย่างเราก็ต้องน้องใหม่ตัวนี้เลย🫧 Pond’s Ultra Light Gel เจลผิวน้ำกลิ้ง ล็อกผิวอิ่มน้ำ ชุ่มชื้นเลิฟสุดๆ💗✨ #PondsTH #พอนด์สเจลผิวน้ํากลิ้ง #ขอพอนด์สให้หน้าฉ่ํา #รีวิวบิวตี้ #tiktokพาสวย,8,0,1,,200,,,
1051134,https://www.tiktok.com/@falafilmm.a/video/7566878328276274450,"เปลี่ยนผิวให้เฮลตี้ ฟิลน้ำกลิ้ง ลองใช้ตัวนี้ดู “พอนด์ส เจลฟ้า”

#PondsTH #พอนด์สเจลผิวน้ํากลิ้ง #รีวิวบิวตี้ #ขอพอนด์สให้หน้าฉ่ํา #trend",14,8,1,,2327,,,
611206,https://www.tiktok.com/@adinaw_j/video/7566957233003695378,"✨เจอฝุ่น เจอแดด ผิวก็ยังอิ่มฟู!
POND'S Hydra Miracle Ultra Light Gel💙
เจลน้ำกลิ้งบางเบา ซึมไว ไม่เหนียว
พร้อม Cera-Hyamino™ ที่ช่วยบูสต์ผิวแข็งแรง + ล็อกความชุ่มชื้นยาวนาน💧
📍หาซื้อง่ายที่ 7-Eleven และ CJ More

#PondsTH #พอนด์สเจลผิวนํ้ากลิ้ง #รีวิวบิวตี้ #ขอพอนด์สให้หน้าฉ่ำ #fyp",64,1,0,,524,,,
567146,https://www.tiktok.com/@miimeena/video/7566613932933123348,"ใครว่าเป็นสาวกรุงเทพแล้วได้อยู่แต่ห้องแอร์ มาดูนี่ก่อน แดด ฝุ่น เจอทุกวัน วินทุกวันจนหน้าแห้งแล้วจ้า แต่ตอนนี้สาวกรุงเทพขอบำรุงหน้าก่อนนะ เติมน้ำให้ผิวไปเลย 100 ชั่วโมงจ้า ฉ่ำๆ
#PondsTH #พอนด์สเจลผิวน้ํากลิ้ง #รีวิวบิวตี้ #ขอพอนด์สให้หน้าฉ่ํา #รีวิวครีมซอง",78,2,1,,2266,,,
756427,https://www.tiktok.com/@bebamyammiee/video/7567006942258875668,ตัวช่วยกู้ผิวแห้ง #PondsTH #พอนด์สเจลผิวน้ํากลิ้ง #รีวิวบิวตี้ #ขอพอนด์สให้หน้าฉ่ํา #fyp,34,0,0,,1083,,,
