Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1002476,https://www.instagram.com/reel/DQ6Q1D-k5y-/,"gepernah ganti lotion @vaselineid UV Extra Brightening sama lotion manapun dari zaman sekolah, sesukakk ituu🥹🫶🏻

#VaselineID
#VaselineUVExtraBrightening
#StrongerSkin",29,0,0,1,937,,,
729732,https://www.instagram.com/reel/DREV0sYki-A/,"When Pro Ceramide meets GlutaGlow & 10X
Niacinamide, it’s a perfect combo!💖

Skin barrier jadi kuat, noda hitam bye, dan kulit cerah terlindungi all day! super recommend @vaselineid
#VaselinelD
#VaselineUVExtraBrightening #StrongerSkin",10,0,1,0,1323,,,
