ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
541920,https://www.instagram.com/p/DRJEN7bCYdQ/,"Badan juga harus di eksfoliasi ! Yuk ga perlu lagi insecure sama lipatan gelap karena ada Vaseline Serum Burst Lotion yang siap bikin lipatan jadi lebih cerah 

#VaselinelD
#BeautyClinicGradeSerum
#Vaselineljo @vaselineid",14,8,5,0,15800,,,
