AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
594458,https://www.instagram.com/p/DOxoys0j1tB/,"70.000 bisa terbang ke Starbucks Roastery Tokyo⁉️⁉️

Dateng deh ke Starbucks Skyline Thamrin setiap hari minggu pas CFD, bisa photobooth dan seru2an sama DJ!

#MoreThanWorth #StarbucksID #StarbucksCoffeRaveParty",33,1,0,6,578,-,494,
