AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
3405891,https://www.tiktok.com/@shahnazraisyaa/video/7600000011518184712,gebrakan indomie lagi dan lagi😋,30,6,0,0,342,,289,
