AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
3375346,https://vt.tiktok.com/ZSUPNVc5H/,"Yuk ikutan Fishtival yang akan di adain di makassar dengan cara mengupload vidio masak ikan 🐟✨ bersama royco ikan & Batas akhir pendaftaran & upload vidio tgl 15 oktober 2025 pukul
24.00 WITA jangan sampai ketinggalan
Royco ikan , Rillkan rasa Ikannya !
Cek SnK di IG & Tiktok Royco @Ayam Roy by Royco Indonesia
#FishtivalJuaraMakassar #CukupRoycoAja
#KreaslKANRoycolkan #MasaklkanBumbunyalkan",9,1,1,1,192,,,
