Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
292011,https://www.instagram.com/reel/DPyd2PAiTff/?igsh=ZzFpejBvZDA1cXg5,"Life changing sangat pakai cosmoderm Clear Pad ni ! Dah la senang ambil je terus tap tap tak payah nak spray dekat cotton pad lagi 😍 @cosmoderm

Get your Cosmoderm Clear Pad at Guardian store and Sunscreen at Watsons store!

#healthyskin #CosmodermClearPad #aestheticstrength",30,6,60,11,700,,,
1354088,https://www.instagram.com/reel/DP5-7e8ickE/?igsh=MWp1Y3d6b2l3dDc1bw==,"Trying new Clear Pad from @cosmoderm 😍 to those yang nak keep your skin hydrate and reduce darkspot, GlowRevive BioPeel+ Clear Pad from Cosmoderm is the answer! Get your Clear Pad now at nearest Guardian store & Sun screen at Watsons store!

#CosmodermClearPad #healthyskin #aestheticstrength",33,4,21,9,1969,,,
1002830,https://www.instagram.com/reel/DQG44BfEfjo/?igsh=NnBpeWJtdmkxMGp1,"✨ Smarter skincare > wasted skincare! ✨
Why let cotton absorb more product than your skin? 🤔
Cosmoderm PoreFix Repair BioPeel+ Clear Pad = clearer pores, smoother skin, and no more waste. Pair it with Glow-C UV Shield for all-day protection + brightening ☀️💛

👉 Your skin deserves better @cosmoderm
#CosmodermClearPad #healthyskin #aestheticstrength",74,32,15,12,3175,,,
3383016,https://www.instagram.com/reel/DP8r1kMk9l9/?igsh=MW5vNnpicjd3dGFoNQ%3D%3D,"Meet your new skin BFF — the COSMODERM PoreFix Repair BioPeel+ Clear Pad 🍊✨
It gently exfoliates, unclogs pores, and restores your glow — all in one swipe!
Say hello to smoother, clearer, healthier skin 💖

👉 Try it now with @cosmoderm and feel the difference!
#healthyskin #CosmodermClearPad #aestheticstrength",45,22,17,12,3071,,,
3438145,https://www.instagram.com/reel/DQJkb47jxqO/,"Exfoliate + hydrate in one swipe
Cosmoderm PoreFix Repair BioPeel+ Clear Pad keeps my skin feeling fresh, smooth, and ready for any look!

This is why I love it:

💚 Shrinks pores (literally!)
💚 Brightens + smooths uneven texture
💚 Fades acne marks & scars
💚 Keeps tiny bumps, blackheads & whiteheads away

🧡 Dermatologist tested
🧡 Safe for all skin types (esp. oily & acne-prone!)

Get your Clear Pad today at nearest Guardian store and Sunscreen at Watsons store! @cosmoderm

#healthyskin #CosmodermClearPad #aestheticstrength",28,1,0,1,6948,,,
3438133,https://www.instagram.com/reel/DPyktr0kX4y/ ,"Yep i switched to Cosmoderm GlowRevive Clear Pad & my skin’s never been this smooth and bright ✨ super easy, hygienic & no toner wasted! paired with their Glow-C UV Shield for that all-day glow ☀️ Get your @cosmoderm Clear Pad at nearest Watsons store today!

#healthyskin #CosmodermClearPad #aestheticstrength",76,18,1,28,2179,,,
1367448,https://www.instagram.com/reel/DQePp5xEi6t/,"✨ Serius best gila guna Cosmoderm Clear Pad ni! 😍

Tak perlu susah-susah, ambil je terus sapu — kulit rasa segar & bersih tanpa guna cotton pad lagi 💦 @cosmoderm

#healthyskin #CosmodermClearPad #aestheticstrength",41,14,2,4,1593,,,
3414138,https://www.instagram.com/reel/DQJ1AvpElSv/,"Dulu ingat cuci muka je cukup, rupanya protection tu kunci sebenar glow 😅 With Cosmoderm GlowRevive BioPeel+ Clear Pad, tak perlu lagi dah i nak guna tuang toner dekat cotton pad sebab toner pad from Cosmoderm ni cukup untuk bagi Hydration yang cukup untuk I 💕 No more wasted toner! Get yours now today at Watsons Store! @cosmoderm

#healthyskin #CosmodermClearPad #aestheticstrength
",60,10,3,1,2241,,,
