Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1356114,https://www.tiktok.com/@xlarence.ee/video/7580626979183987975,"Let's celebrate Paskong Coca-Cola with this limited edition Coke Emoji Cup 2025. ❤️ Just order any participating Coca-Cola combo meal, scan the QR, upload your receipt, and play the Emoji Game for a chance to win prizes. Available in selected stores only. Don’t miss out — get yours while it lasts! ❤️🥤✨@Coca-Cola   #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup  DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025",1163,6,3,31,9619,,,
741467,https://www.tiktok.com/@8stime/video/7581773893652712725,"Got my hands on this adorable Coke Emoji Cup today 🥤✨ Want one too? Just visit Coke partner restaurants and order any participating Coca-Cola combo meal, scan, play and win exciting prizes - super easy! #CokeEmojiCup #CocaColaPH #PaskongCocaCola #RefreshTheHolidays Promo is available in select stores in VisMin only. DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",411,24,3,40,9338,,,
46332,https://www.tiktok.com/@joricadventure/video/7580462513251273991,Pagod sa Christmas preparation? Break muna and sali ka sa Sip the Season with Coke Emoji cup. Win exiting prizes or the Limited-Edition Coke Emoji cup. Available in select VisMin stores only. DOH-FDA CFRR Permit No.1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup #JoricAdventure,1046,10,7,24,9243,,,
3391707,https://www.tiktok.com/@ysalatte/video/7584018511505165575,It’s your last chance to win the limited edition Coke Emoji Cup! 🥤🏆 Promo is extended until Dec 30! Available in selected stores only. Don’t miss out — get yours while it lasts! ❤️🥤✨ #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,592,5,9,22,8918,,,
765415,https://www.tiktok.com/@faurchives/video/7584022582408547604,"Not a drill 🚨 Few days left to join the Coke Emoji Cup promo and once it’s gone… it’s GONE 😭 Buy any participating Coca-Cola combo meal from Jollibee, McDonald’s, Shakey’s, scan the QR, play the emoji game and win vouchers or the limited-edition Coke Emoji Cup 🥤❤️ Don’t be that friend na “sayang tapos na pala.” Available in Select Stores Only. Extended until Dec 30, 2025! #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",932,10,40,49,8900,,,
491010,https://www.tiktok.com/@itsmjsanpedro/video/7582598291578227975,"Ito na yung perfect UNIQUE gift for bestie this Christmas!!!🥤😍 Everyone deserves this, kaya naman buy participating Coke combo meals at participating stores and keep playing the Coke Emoji Cup game for more chances to win exciting meal vouchers and the limited edition Emoji Cup 🥤 Extended until December 30, 2025. Available in select stores only! #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup  @Coca-Cola @Domino’s Pizza Philippines  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",739,6,22,23,8731,,,
1355436,https://www.tiktok.com/@glowithanne/video/7584086239880498453,"The Coke Emoji Cup Game is officially ON! 🥤🎄 If you’ve been wanting the limited-edition Emoji Cup, here’s EXACTLY how to join the promo from start to finish. Order a Coke Combo Meal, scan the QR code, upload your receipt, and play the Emoji Game for a chance to win instant prizes! 🎁 Available in select restaurants only! Promo runs until Dec 30. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",806,2,6,19,8437,,,
347795,https://www.tiktok.com/@richmondlouis/video/7577714755859795207,"🎄 Holiday na! Stressed from holiday shopping? 😩 Take a break with Coca-Cola! 🥤

Win exciting prizes, including the limited edition Coke Emoji Cup! 🎁

👉 Here’s how:
1️⃣ Buy a participating Coke Combo Meal 🍔
2️⃣ Scan the QR code or visit cokeurl.com/cup25
3️⃣ Upload your receipt 📸
4️⃣ Play the Emoji game and win vouchers or the Emoji Cup 🎉
5️⃣ Redeem in-store or get it delivered to your home 📦

Don’t miss out on this limited edition prize! 🎅 Available in select restaurants only.

DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025

#CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup",32,2,2,1,8286,,,
3383003,https://www.tiktok.com/@chillguy_r_b/video/7584081698283965714,"mahirap pala mag-wrap ng gifts and mag-prepare for Christmas 😭 pero sakto, tanggal stress talaga kapag nakain mo na yung cravings mo, thank you Grab and Coke Combo meal 🍗🍝🍟🥤 Available in select restaurants only #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup #foodietokph DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 Extended until Dec 30, 2025",31,0,9,4,8127,,,
930380,https://www.tiktok.com/@tinnyviluan/video/7580006815111318802,"Looking for a perfect gift this holiday season? 😉 This limited-edition Coke Emoji Cup got you! Just buy any participating Coca-cola combo meal, scan the QR Code, play and win either consolation prize meal vouchers or grand prize Coke Emoji Cup 🥤 Visit any participating restaurants and order Coca-cola participating combo meal for your chance to win! Available in select stores only! ❤️ #CokeEmojiCup #CocaColaPH #PaskongCocaCola #RefreshTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 ",480,6,13,13,7519,,,
