Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
292600,https://www.tiktok.com/@_mara.santos/video/7581105761535659271,"No oppa, no problem! As long as I’ve got Maggi Magic Sarap and a quick AI recipe. That’s my happy ending 💛️ 

#JustCookWithMagic #MaggiMagicSarap ",7,,,,136,,,
