Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
1350988,https://www.tiktok.com/@akkipajara/video/7579851648907021589,𝗟𝗮𝘀𝘁 𝗰𝗵𝗮𝗻𝗰𝗲 𝘁𝗼 𝗷𝗼𝗶𝗻 𝘁𝗵𝗲 𝗖𝗼𝗸𝗲 𝗘𝗺𝗼𝗷𝗶 𝗖𝘂𝗽 𝗽𝗿𝗼𝗺𝗼! 🚨 Purchase any participating combo meal at any participating restaurant and play the game for a chance to win the limited-edition Coke Emoji Cup and other exciting prizes. Promo is available in select VisMin stores only. DOH-FDA CFRR Permit No.1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup,699,4,2782,121,11648,,,
3387706,https://www.tiktok.com/@izyoboimar/video/7584321498421267733,"Holiday meals hit different with the Coke Emoji Cup 🥤✨ Grab a combo meal, scan, play, and you just might win big 🎁 This limited-edition cup is here for the holidays—don’t miss out ❤️ Available in select stores only. @dominospizzaph Promo is extended until Dec 30! #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 _____________",150,0,2,7,11215,,,
458701,https://www.tiktok.com/@your.mama.morena/video/7580377728931728648,"DON’T MISS OUT! 🚨 The Emoji Cup: Sip the Season because it’s your last chance to win the limited-edition Coke Emoji Cup! 🥤✨ I ordered via @grabph, and YOU can too! 🛵 The more Coke combo meals you try, the higher your chances of winning prizes 🎁 Available in select store only! #SipTheSeason #EmojiCupGame #GrabFood #LimitedEdition #CocaColaPH @cocacola  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",978,134,11,130,11200,,,
1349201,https://www.tiktok.com/@_binibiningapril/video/7580224352105417991,"My perfect combo in Chowking! 😋 Wonton Mami + Asado Siopao + ice-cold Coke. Nakakuha pa ako ng Coke Emoji Cup collectible at limited time lang! Promo ends soon, kaya grab niyo na bago maubos! Available in slect stores only. DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #cokeemojicup ",438,0,0,9,10948,,,
730069,https://www.tiktok.com/@patttsnts/video/7580415832510172424,"All I want for Christmas… is this Coke Emoji Cup 🥤YES, I finally got one!! Just bought a Coke combo meal, uploaded my receipt, played the Emoji Cup game — and boom, prize unlocked! Keep playing for more chances to win free meal vouchers and get your own limited-edition Coke Emoji Cup! ❤️ Available in select stores only. @Pancake House PH  #CocaColaPH  #RefreshTheHolidays  #CokeEmojiCup #PaskongCocaCola DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025",945,4,9,14,10193,,,
929234,https://www.tiktok.com/@alyssa.mzl/video/7582892207955463432,"Holiday season = giveaway energy unlocked 🎄✨ Joined the Sip the Season promo and win amazing prizes! Just follow these easy steps: - Avail any participating Coke Combo Meal from any partner restaurant. - Scan the QR, upload your receipt, sign up, play the Emoji Game and you can win vouchers or this super cute Coke Emoji Cup 🥤❤️ See, it's so easy! Try niyo na and good luck besties! Promo is extended until Dec 30! ✨ Available in selected stores only.  #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",407,4,4,1,10189,,,
1366922,https://www.tiktok.com/@kimmms_/video/7583616182326988052,"Ate in-store, enjoyed my pizza, and joined the Sip the Season promo right at the table 😭🔥 Order any Coke Combo Meal → scan the QR → upload your receipt → done. Trying my luck with the Coke Emoji Cup... your turn next. 🥤✨ Keep playing the Coke Emoji Cup game for more chances to win free meal vouchers - and get your limited-edition Emoji Cup! Promo extended until Dec 30, 2025 Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #fyp #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025  ",618,3,8,17,10059,,,
737971,https://www.tiktok.com/@juanpaolobasco/video/7582605636563684615,"The best part of the holidays? Taking a break and treating yourself to your fave combo meal 📷📷📷— with the limited edition Coke Emoji Cup📷 Ordered mine via GRAB — convenient na and sulit pa! Last chance to win a Limited Edition Coke Emoji Cup! Play the game now and sip the season with Coca-Cola 📷 Available in select stores until Dec 30, 2025. #CokeEmojiCup #PaskongCocaCola #RefreshTheHolidays #CocaColaPH DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",807,5,0,14,9977,,,
625699,https://www.tiktok.com/@mariannemaee/video/7580295608934599943,"Had a little holiday break at Greenwich and joined the Coke Emoji Cup game. Didn’t expect to win the Emoji Cup, but it made the day extra fun. Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",591,4,2,21,9910,,,
714639,https://www.tiktok.com/@themommyotaku/video/7577675196702805256,"Rushing to @McDo_PH kasi ayoko maubusan ng Limited Edition Coke Emoji Cup! 🏃‍♀️💨🥤 Scan, upload, play — and you might just win one too! ✨ Promo runs from Nov 15 to Dec 15, 2025. Available in select VisMin McDonald’s stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",500,91,56,98,9789,,,
1373369,https://www.tiktok.com/@ariyahmond/video/7582606854908529928,"Tell me without telling me you’re tired of hunting for the perfect holiday gifts 😭 Stopped by Subway for a quick break… then ended up winning this cute Coca-Cola emoji cup! 🥤✨ Just ordered the participating combo meal, scanned the QR code, uploaded my receipt, and played the Emoji Cup game. You’ll get a voucher or your own emoji cup 🤭 Promo is extended until Dec. 30! Try it with your friends and family this holiday season!🎄 Available in select stores only. #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays #fyp  DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025",808,24,53,12,9755,,,
897981,https://www.tiktok.com/@jpcarbon/video/7583225021842476306,"Don't miss out! Grab the Coca-Cola Limited Emoji Cup at partner restaurants. Get your Coke combo meal, scan your receipt, play the game, and win! Available in select @Jollibee stores only. #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",699,8,24,15,9479,,,
925536,https://www.tiktok.com/@itsmeprincerain09/video/7581035376815394066,"🗣️ Just scored the limited-edition Coca-Cola Emoji Cup!!🔥🥤Ang dali lang try niyo rin, baka kayo na next. Available in select stores only. #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays #holidaygiftideas  @Coca-Cola  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",749,4,7,16,9455,,,
1345542,https://www.tiktok.com/@pattmatthewmatibag/video/7580238663733284104,As a fan of 𝑪𝒐𝒌𝒆! 🥤 Check this limited-edition 𝐂𝐨𝐤𝐞 𝐄𝐦𝐨𝐣𝐢 𝐂𝐮𝐩! Visit Greenwich now or any participating partner and order their Combo meals. To get a chance to win the limited-edition Coke Emoji Cup or other prizes for your merry cravings. Available in Select Stores only until Dec 15! #CocaColaPH  #PaskongCocaCola #RefreshTheHolidays  #CokeEmojiCup @Coca-Cola  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,838,54,5,76,9133,,,
39337,https://www.tiktok.com/@heyimapol/video/7581122873067113748,organizing meetups… pero cravings muna tayo 🍕🍕🍕 But the real star? This limited-edition Coca-Cola Emoji Cup 🥤 Just buy any participating Coca-Cola combo meal and you might snag one too! Available in select stores only. @cocacolaph  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup,711,8,21,12,9131,,,
658252,https://www.tiktok.com/@juanpaolodee/video/7578042940312849684,No gatekeeping here lalo na’t Pasko! I know you want this Coke Emoji Cup and more!! How? Watch the video and win vouchers as well! Lezzgooo!! @Subway® Philippines  Valid at select stores only. DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025 #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays,726,8,4,8,9080,,,
