Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
635051,https://www.tiktok.com/@_ssaniko/video/7583579336712654100,"Christmas is around the corner, and so is your Coca-Cola Emoji Cup! 🥤  Keep playing the Coke Emoji Cup Game to score free meal vouchers or a limited edition Coca-Cola Emoji Cup! ✨   Available in select stores only. Extended until Dec 30, 2025. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup    DOH-FDA CFRR Permit No. 1498 s. 2025   SIP THE SEASON WITH COKE EMOJI CUP 2025",1596,9,4,24,9595,,,
692518,https://www.tiktok.com/@aaaaariyana/video/7583999093127662868,"Sharing this before it is gone. The Coke emoji cup is limited edition and only until December 30, 2025! Kaya Play and win prizes while you still can!🥤Available in select stores only @Coca-Cola 

#CocaColaPH #PaskongCocaCola #CokeEmojiCup #RefreshTheHolidays",898,6,1,43,9260,,,
943762,https://www.tiktok.com/@lexiebcy/video/7584317903932017940,"Don’t be the one missing out! 🥤✨ Promo is extended until December 30! Visit any Coca-Cola partner resto, buy any participating Coke Combo Meal, scan the QR, upload your receipt, and play the game. Every order = a chance to win, so hurry before it’s gone! 🔥 Available in select stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",1045,9,5,27,9107,,,
3386515,https://www.tiktok.com/@karrbautistaa/video/7584004579617017108,Last chance to win a Limited Edition Coke Emoji Cup🥤✨    Don’t miss out — join the Sip the Season with Coke Emoji Cup promo and grab your chance to win the exclusive Coke Emoji Cup before it’s gone!  Play the game now! Promo is Available in select stores from November 15 until December 30 only.    #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup    DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,835,9,6,19,9053,,,
928545,https://www.tiktok.com/@mstrisshh/video/7583598751890017556,Such a fun and quick experience joining the Coca-Cola Emoji Cup promo! 😍🥤 ✅ Available in select stores only. @Coca-Cola  #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays DOH-FDA CRR Permit No. 1498 S. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,664,5,0,48,8610,,,
1332702,https://www.tiktok.com/@yannalaspuna/video/7582808074226879752,I got my emoji cup! 🥤You guys can get one too! 💯 All you need to do is buy any Coca-Cola Combo Meal at a participating restaurant (like Wendy's!) and play the game.  Keep playing the Coke Emoji Cup game for more chances to win free meal vouchers — and get your limited-edition Emoji Cup!​ Promo is available in select stores in Dec 30. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CRR Permit No. 1498 S. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025#sephoraalışverişim,514,1,0,12,7574,,,
580255,https://www.tiktok.com/@saviojudemommy/video/7580269715541527828,"I enjoyed my delicious 6"" Subway Melt Combo Meal today, and it also gave me a chance to win this Limited Edition Coke Emoji Cup! @Subway® Philippines  Limited time left! Order, Play and get your Limited Edition Emoji Cup! Available in select stores until Dec 15 only. #CokeEmojiCup #CocaColaPH #PaskongCocaCola #RefresTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",593,88,37,78,7548,,,
3388330,https://www.tiktok.com/@luithcrewthe/video/7580567148909710612,Meron pang time! Habol ka na para makakuha ng Coca-Cola Emoji Cup!  Visit our participating stores today and avail a participating Coca-Cola combo meal 🥤 Play the game now! 😍 Available in selected stores 🥰 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCuP DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025,851,5,1,17,7525,,,
208887,https://www.tiktok.com/@christinelli_/video/7583938264881450247,"BRB-winning prizes, eating good food, and pretending Christmas shopping didn't break me. 🤣✨ Promo is available in select stores only until Dec 30, 2025 DOH-FDA CRR Permit No. 1498 S. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup",177,1,0,4,7513,,,
