AnyTag Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
254572,https://www.tiktok.com/@lilyhaniilfani/video/7553970835170643208,"Bye bye drama pagi sebelum sekolah 👋
Dengan Sakatonik ABC Curcuma Madu, si kecil lahap & aktif seharian 💛

Ada promo spesial BUY 1 GET 1 cuma di keranjang kuning aku! Periodenya dari 24–28 September aja, yuk checkout sekarang!

@Anak Hebat ABC
#SakatonikABCCurcumaMadu
#MakanJadiLahap
#NutrisiSiKecilTerjaga
#MamaPintarPilihSakatonik",6,0,0,3,218,,,
626140,https://www.tiktok.com/@santiayuarizki2/video/7554009786283527435,"Drama sarapan & vitamin sirup tumpah? Bikin pagi makin ribet!
✨ Untung ada Sakatonik ABC Curcuma Madu 🍯🐝
Praktis, enak, bentuk lebah lucu → anak jadi lahap makan tanpa drama!
👉 Dari moody jadi foodie!
Lagi ada BUY 1 GET 1 di keranjang kuning aku 🛒
@Anak Hebat ABC

#SakatonikABCCurcumaMadu
#MakanJadiLahap
#NutrisiSiKecilTerjaga
#MamaPintarPilihSakatonik",6,1,0,0,87,,,
